CATElv1,CATElv2,CATElv3,CATEID,중복,NAMECHK,TYPE,cate_icon_v3_ID,cate_icon_v3,cate_icon_v3_t,cate_icon_v4_ID,cate_icon_v4,cate_icon_v4_t,cate_icon_v5_ID,cate_icon_v5,cate_icon_v5_t
쇼핑,기타매장,책/비디오/DVD렌탈,21415,0,0,0,0,0,0,0,0,0,0,0,0
쇼핑,기타매장,세탁소,21416,0,0,0,0,0,0,0,0,0,0,0,0
쇼핑,기타매장,미용실/이발소,21417,0,0,0,0,0,0,0,0,0,0,0,0
쇼핑,기타매장,사진관,21418,0,0,0,0,0,0,0,0,0,0,0,0
쇼핑,기타매장,전문수리/수선,21419,0,0,0,0,0,0,0,0,0,0,0,0
쇼핑,기타매장,부동산,21420,0,0,0,0,0,0,0,0,0,0,0,0
쇼핑,기타매장,재활용센터,21421,0,0,0,0,0,0,0,0,0,0,0,0
쇼핑,기타매장,애완동물,21422,0,0,0,0,0,0,0,0,0,0,0,0
쇼핑,기타매장,장난감,21423,0,0,0,0,0,0,0,0,0,0,0,0
쇼핑,기타매장,복권판매,21424,0,0,0,0,0,0,0,0,0,0,0,0
쇼핑,기타매장,택배/퀵,21425,0,0,0,0,0,0,0,0,0,0,0,0
쇼핑,기타매장,열쇠,21426,0,0,0,0,0,0,0,0,0,0,0,0
쇼핑,기타매장,기타,21427,0,0,0,0,0,0,0,0,0,0,0,0
숙박,0,0,3,0,0,1,3,숙박,숙박_t,3,poi_stay_icon,poi_stay_icon_t,3,poi_stay_icon,poi_stay_icon_t
숙박,호텔,0,301,0,0,0,0,0,0,0,0,0,0,0,0
숙박,호텔,특급호텔,30101,0,0,0,0,0,0,0,0,0,0,0,0
숙박,호텔,일반호텔,30102,0,0,0,0,0,0,0,0,0,0,0,0
숙박,호텔,레지던스,30103,0,0,0,0,0,0,0,0,0,0,0,0
숙박,호텔,라마다,30104,0,0,0,0,0,0,0,0,0,0,0,0
숙박,호텔,롯데,30105,0,0,0,0,0,0,0,0,0,0,0,0
숙박,호텔,메리어트,30106,0,0,0,0,0,0,0,0,0,0,0,0
숙박,호텔,베니키아,30107,0,0,0,0,0,0,0,0,0,0,0,0
숙박,호텔,베스트웨스턴,30108,0,0,0,0,0,0,0,0,0,0,0,0
숙박,호텔,쉐라톤,30109,0,0,0,0,0,0,0,0,0,0,0,0
숙박,호텔,신라,30110,0,0,0,0,0,0,0,0,0,0,0,0
숙박,호텔,이비스,30111,0,0,0,0,0,0,0,0,0,0,0,0
숙박,호텔,노보텔,30112,0,0,0,0,0,0,0,0,0,0,0,0
숙박,호텔,하얏트,30113,0,0,0,0,0,0,0,0,0,0,0,0
숙박,호텔,힐튼,30114,0,0,0,0,0,0,0,0,0,0,0,0
숙박,호텔,기타,30115,0,0,0,0,0,0,0,0,0,0,0,0
숙박,콘도미니엄,0,302,0,0,0,0,0,0,0,0,0,0,0,0
숙박,콘도미니엄,한화리조트,30201,1,0,0,0,0,0,0,0,0,0,0,0
숙박,콘도미니엄,대명리조트,30202,1,0,0,0,0,0,0,0,0,0,0,0
숙박,콘도미니엄,한국콘도,30203,1,0,0,0,0,0,0,0,0,0,0,0
숙박,콘도미니엄,코레스코콘도,30204,1,0,0,0,0,0,0,0,0,0,0,0
숙박,콘도미니엄,일성콘도,30205,1,0,0,0,0,0,0,0,0,0,0,0
숙박,콘도미니엄,유스호스텔,30206,1,0,0,0,0,0,0,0,0,0,0,0
숙박,콘도미니엄,수련원/연수원,30207,0,0,0,0,0,0,0,0,0,0,0,0
숙박,콘도미니엄,기타,30208,0,0,0,0,0,0,0,0,0,0,0,0
숙박,기타숙박,0,303,0,0,0,0,0,0,0,0,0,0,0,0
숙박,기타숙박,펜션,30301,0,0,0,0,0,0,0,0,0,0,0,0
숙박,기타숙박,민박,30302,0,0,0,0,0,0,0,0,0,0,0,0
숙박,기타숙박,모텔/여관,30303,0,0,0,0,0,0,0,0,0,0,0,0
숙박,기타숙박,야자,30304,0,0,0,0,0,0,0,0,0,0,0,0
숙박,기타숙박,얌,30305,0,0,0,0,0,0,0,0,0,0,0,0
숙박,기타숙박,코텔,30306,0,0,0,0,0,0,0,0,0,0,0,0
숙박,기타숙박,24게스트하우스,30307,0,0,0,0,0,0,0,0,0,0,0,0
숙박,기타숙박,K-게스트하우스,30308,0,0,0,0,0,0,0,0,0,0,0,0
숙박,기타숙박,필스테이,30309,0,0,0,0,0,0,0,0,0,0,0,0
숙박,기타숙박,기타,30310,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,0,0,4,0,0,1,4,여행스포츠,여행스포츠_t,4,poi_sports_icon,poi_sports_icon_t,4,poi_sports_icon,poi_sports_icon_t
여행/스포츠/오락,여행안내/예약,0,401,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,여행안내/예약,관광안내소/매표소,40101,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,여행안내/예약,항공사/여행사,40102,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,여행안내/예약,기타,40103,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,온천/사우나,0,402,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,온천/사우나,대형스파,40201,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,온천/사우나,온천,40202,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,온천/사우나,찜질방,40203,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,온천/사우나,사우나/목욕탕,40204,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,온천/사우나,기타,40205,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,골프장,0,403,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,골프장,회원제골프장,40301,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,골프장,퍼블릭골프장,40302,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,레포츠시설,0,404,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,레포츠시설,스키장,40401,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,레포츠시설,눈썰매장,40402,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,레포츠시설,각종운동장,40403,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,레포츠시설,수영장,40404,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,레포츠시설,볼링장,40405,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,레포츠시설,낚시터,40406,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,레포츠시설,실외골프연습장,40407,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,레포츠시설,실내골프연습장,40408,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,레포츠시설,헬스클럽,40409,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,레포츠시설,스포츠센터,40410,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,레포츠시설,테니스코트,40411,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,레포츠시설,아이스링크,40412,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,레포츠시설,서바이벌게임장,40413,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,레포츠시설,자동차경주장,40414,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,레포츠시설,요트장,40415,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,레포츠시설,래프팅,40416,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,레포츠시설,수상스포츠,40417,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,레포츠시설,양궁장,40418,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,레포츠시설,사격장,40419,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,레포츠시설,승마장,40420,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,레포츠시설,기타,40421,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,스포츠관람,0,405,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,스포츠관람,종합운동장,40501,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,스포츠관람,야구장,40502,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,스포츠관람,축구장,40503,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,스포츠관람,실내체육관,40504,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,스포츠관람,기타,40505,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,놀이동산/동물원,0,406,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,놀이동산/동물원,놀이동산,40601,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,놀이동산/동물원,아쿠아리움,40602,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,놀이동산/동물원,동물원,40603,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,놀이동산/동물원,식물원,40604,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,경마/경륜/오락,0,407,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,경마/경륜/오락,카지노,40701,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,경마/경륜/오락,경마장,40702,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,경마/경륜/오락,실내경마장,40703,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,경마/경륜/오락,경륜장,40704,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,경마/경륜/오락,성인오락실,40705,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,경마/경륜/오락,오락실,40706,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,경마/경륜/오락,세븐럭카지노,40707,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,경마/경륜/오락,파라다이스카지노,40708,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,경마/경륜/오락,기타,40709,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,공원,0,408,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,공원,국립공원,40801,1,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,공원,도립공원,40802,1,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,공원,군립공원,40803,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,공원,대형도심공원,40804,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,공원,기타,40805,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,명승지전체,0,409,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,명승지전체,궁궐/종묘,40901,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,명승지전체,유명사찰,40902,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,명승지전체,고택/생가/민속마을,40903,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,명승지전체,서원/향교/서당,40904,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,명승지전체,비/문/각/탑,40905,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,명승지전체,성/성터,40906,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,명승지전체,능/묘,40907,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,명승지전체,기타,40908,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,관광지,0,410,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,관광지,국/도립공원,41001,1,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,관광지,관광단지,41002,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,관광지,명산,41003,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,관광지,자연휴양림,41004,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,관광지,폭포/계곡,41005,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,관광지,호수/강,41006,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,관광지,동굴,41007,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,관광지,해수욕장,41008,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,관광지,섬,41009,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,관광지,팜스테이,41010,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,관광지,정보화마을,41011,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,관광지,영어마을,41012,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,관광지,리조트,41013,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,관광지,먹거리/패션거리,41014,1,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,관광지,관광농원/허브마을,41015,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,관광지,유원지,41016,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,관광지,드라마/영화촬영지,41017,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,관광지,목장,41018,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,관광지,일반농원,41019,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,관광지,일반캠핑장,41020,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,관광지,캠핑홀리데이(캠핑),41021,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,관광지,잼핑홀리데이(캠핑),41022,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,관광지,글램핑코리아(캠핑),41023,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,관광지,기타,41024,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,극장/공연장,0,411,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,극장/공연장,영화관,41101,1,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,극장/공연장,자동차극장,41102,1,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,극장/공연장,대형공연장,41103,1,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,극장/공연장,소극장,41104,1,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,극장/공연장,기타,41105,1,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,기타여행/오락,0,412,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,기타여행/오락,PC방,41201,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,기타여행/오락,노래방,41202,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,기타여행/오락,기원(바둑/장기),41203,0,0,0,0,0,0,0,0,0,0,0,0
여행/스포츠/오락,기타여행/오락,점집,41204,0,0,0,0,0,0,0,0,0,0,0,0
차량관련시설,0,0,5,0,0,1,5,차량정비,차량정비_t,5,poi_car_icon,poi_car_icon_t,5,poi_car_icon,poi_car_icon_t
차량관련시설,주유소,0,501,0,0,2,20,주유소,주유소_t,20,poi_oil_icon,poi_oil_icon_t,20,poi_oil_icon,poi_oil_icon_t
차량관련시설,주유소,SK엔크린,50101,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,주유소,GS칼텍스,50102,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,주유소,현대오일뱅크,50103,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,주유소,S-OIL,50104,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,주유소,Nc-oil,50105,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,주유소,NH-OIL,50106,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,주유소,알뜰주유소,50107,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,주유소,기타,50108,0,0,0,0,0,0,0,0,0,0,0,0
차량관련시설,LPG충전소,0,502,0,0,2,21,LPG충전소,LPG충전소_t,21,poi_lpg_icon,poi_lpg_icon_t,21,poi_lpg_icon,poi_lpg_icon_t
차량관련시설,LPG충전소,SK_LPG,50201,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,LPG충전소,GS_LPG,50202,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,LPG충전소,현대_LPG,50203,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,LPG충전소,S-OIL_LPG,50204,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,LPG충전소,E1_LPG,50205,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,LPG충전소,기타,50206,0,0,0,0,0,0,0,0,0,0,0,0
차량관련시설,전기차충전소,0,503,0,0,0,0,0,0,0,0,0,0,0,0
차량관련시설,전기차충전소,환경부,50301,0,1,3,0,0,0,0,0,0,27,me_ev,me_ev_t
차량관련시설,전기차충전소,한국전력,50302,0,1,3,0,0,0,0,0,0,28,kepco_ev,kepco_ev_t
차량관련시설,전기차충전소,포스코ICT,50303,0,1,3,0,0,0,0,0,0,29,poscoict_ev,poscoict_ev_t
차량관련시설,전기차충전소,KT,50304,0,1,3,0,0,0,0,0,0,42,kt_ev,kt_ev_t
차량관련시설,전기차충전소,지엔텔,50305,0,1,3,0,0,0,0,0,0,43,gntel_ev,gntel_ev_t
차량관련시설,전기차충전소,에버온,50306,0,1,3,0,0,0,0,0,0,44,everon_ev,everon_ev_t
차량관련시설,전기차충전소,인천국제공항,50307,0,1,3,0,0,0,0,0,0,45,inceon_ev,inceon_ev_t
차량관련시설,전기차충전소,한국전기차충전서비스,50308,0,1,3,0,0,0,0,0,0,30,kevcs_ev,kevcs_ev_t
차량관련시설,전기차충전소,서울시,50309,0,1,3,0,0,0,0,0,0,31,seoul_ev,seoul_ev_t
차량관련시설,전기차충전소,수원시,50310,0,1,3,0,0,0,0,0,0,32,suwon_ev,suwon_ev_t
차량관련시설,전기차충전소,제주도,50311,0,1,3,0,0,0,0,0,0,33,jeju_ev,jeju_ev_t
차량관련시설,전기차충전소,제주전기자동차서비스,50312,0,1,3,0,0,0,0,0,0,34,jeju_evservice,jeju_evservice_t
차량관련시설,전기차충전소,대구환경공단,50313,0,1,3,0,0,0,0,0,0,35,dgeic_ev,dgeic_ev_t
차량관련시설,전기차충전소,울릉군청,50314,0,1,3,0,0,0,0,0,0,46,ulleung_ev,ulleung_ev_t
차량관련시설,전기차충전소,현대자동차,50315,0,1,3,0,0,0,0,0,0,36,hyundai_ev,hyundai_ev_t
차량관련시설,전기차충전소,기아자동차,50316,0,1,3,0,0,0,0,0,0,37,kia_ev,kia_ev_t
차량관련시설,전기차충전소,쉐보레,50317,0,1,3,0,0,0,0,0,0,38,chevrolet_ev,chevrolet_ev_t
차량관련시설,전기차충전소,BMW,50318,0,1,3,0,0,0,0,0,0,39,bmw_ev,bmw_ev_t
차량관련시설,전기차충전소,테슬라,50319,0,1,3,0,0,0,0,0,0,40,tesla_ev,tesla_ev_t
차량관련시설,전기차충전소,에스트래픽,50320,0,1,3,0,0,0,0,0,0,47,straffic_ev,straffic_ev_t
차량관련시설,전기차충전소,대영채비,50321,0,1,3,0,0,0,0,0,0,48,daeyoung_ev,daeyoung_ev_t
차량관련시설,전기차충전소,기타사업자,50322,0,1,3,0,0,0,0,0,0,41,etc_ev,etc_ev_t
차량관련시설,차량정비,0,504,0,0,2,5,차량정비,차량정비_t,5,poi_car_icon,poi_car_icon_t,5,poi_car_icon,poi_car_icon_t
차량관련시설,차량정비,현대직영,50401,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,차량정비,기아직영,50402,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,차량정비,쉐보레직영,50403,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,차량정비,쌍용직영,50404,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,차량정비,삼성직영,50405,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,차량정비,BMW직영,50406,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,차량정비,벤츠직영,50407,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,차량정비,토요타직영,50408,0,0,0,0,0,0,0,0,0,0,0,0
차량관련시설,차량정비,렉서스직영,50409,0,0,0,0,0,0,0,0,0,0,0,0
차량관련시설,차량정비,수입차직영,50410,0,0,0,0,0,0,0,0,0,0,0,0
차량관련시설,차량정비,현대차협력,50411,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,차량정비,기아차협력,50412,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,차량정비,쉐보레협력,50413,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,차량정비,쌍용차협력,50414,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,차량정비,삼성차협력,50415,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,차량정비,타타대우정비,50416,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,차량정비,스피드메이트,50417,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,차량정비,LG오토오아시스,50418,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,차량정비,하이카,50419,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,차량정비,애니카,50420,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,차량정비,매직카,50421,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,차량정비,중한자동차서비스센터,50422,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,차량정비,볼보서비스센터,50423,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,차량정비,폭스바겐서비스센터,50424,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,차량정비,볼보트럭서비스센터,50425,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,차량정비,아우디서비스센터,50426,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,차량정비,페라리서비스센터,50427,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,차량정비,만트럭버스서비스센터,50428,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,차량정비,기타,50429,0,0,0,0,0,0,0,0,0,0,0,0
차량관련시설,자동차대리점,0,505,0,0,0,0,0,0,0,0,0,0,0,0
차량관련시설,자동차대리점,현대자동차,50501,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,자동차대리점,기아자동차,50502,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,자동차대리점,쉐보레,50503,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,자동차대리점,쌍용자동차,50504,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,자동차대리점,르노삼성자동차,50505,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,자동차대리점,타타대우상용차,50506,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,자동차대리점,BMW,50507,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,자동차대리점,렉서스,50508,0,0,0,0,0,0,0,0,0,0,0,0
차량관련시설,자동차대리점,혼다,50509,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,자동차대리점,크라이슬러,50510,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,자동차대리점,볼보,50511,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,자동차대리점,인피니티,50512,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,자동차대리점,토요타,50513,0,0,0,0,0,0,0,0,0,0,0,0
차량관련시설,자동차대리점,닛산,50514,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,자동차대리점,폭스바겐,50515,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,자동차대리점,아우디,50516,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,자동차대리점,포드,50517,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,자동차대리점,벤츠,50518,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,자동차대리점,포르쉐,50519,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,자동차대리점,재규어,50520,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,자동차대리점,캐딜락,50521,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,자동차대리점,푸조,50522,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,자동차대리점,중한자동차,50523,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,자동차대리점,볼보트럭,50524,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,자동차대리점,페라리,50525,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,자동차대리점,만트럭버스,50526,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,자동차대리점,람보르기니,50527,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,자동차대리점,기타,50528,0,0,0,0,0,0,0,0,0,0,0,0
차량관련시설,주차장,0,506,0,0,2,22,주차장,주차장_t,22,poi_park_icon,poi_park_icon_t,22,poi_park_icon,poi_park_icon_t
차량관련시설,주차장,공영주차장,50601,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,주차장,일반주차장,50602,0,0,0,0,0,0,0,0,0,0,0,0
차량관련시설,주차장,환승주차장,50603,0,0,0,0,0,0,0,0,0,0,0,0
차량관련시설,주차장,공휴일허용주차장,50604,0,0,0,0,0,0,0,0,0,0,0,0
차량관련시설,주차장,기타,50605,0,0,0,0,0,0,0,0,0,0,0,0
차량관련시설,기타차량관련,0,507,0,0,0,0,0,0,0,0,0,0,0,0
차량관련시설,기타차량관련,세차장,50701,0,0,0,0,0,0,0,0,0,0,0,0
차량관련시설,기타차량관련,중고차매매,50702,0,0,0,0,0,0,0,0,0,0,0,0
차량관련시설,기타차량관련,자동차검사소,50703,0,0,0,0,0,0,0,0,0,0,0,0
차량관련시설,기타차량관련,견인차량보관소,50704,0,0,0,0,0,0,0,0,0,0,0,0
차량관련시설,기타차량관련,자동차용품점,50705,0,0,0,0,0,0,0,0,0,0,0,0
차량관련시설,기타차량관련,렌터카,50706,0,0,0,0,0,0,0,0,0,0,0,0
차량관련시설,기타차량관련,폐차장,50707,0,0,0,0,0,0,0,0,0,0,0,0
차량관련시설,기타차량관련,CNG충전소,50708,0,0,0,0,0,0,0,0,0,0,0,0
차량관련시설,기타차량관련,유록스,50709,0,0,0,0,0,0,0,0,0,0,0,0
차량관련시설,기타차량관련,만도프라자,50710,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,기타차량관련,T스테이션,50711,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,기타차량관련,타이어뱅크,50712,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,기타차량관련,기타,50713,0,0,0,0,0,0,0,0,0,0,0,0
차량관련시설,수소차충전소,0,508,0,0,0,0,0,0,0,0,0,0,0,0
차량관련시설,수소차충전소,환경부,50801,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,수소차충전소,현대기아,50802,0,1,0,0,0,0,0,0,0,0,0,0
차량관련시설,수소차충전소,기타,50803,0,1,0,0,0,0,0,0,0,0,0,0
공공기관,0,0,6,0,0,1,6,공공기관,공공기관_t,6,poi_public_icon,poi_public_icon_t,6,poi_public_icon,poi_public_icon_t
공공기관,지방자치,0,601,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,지방자치,특별광역시청,60101,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,지방자치,도청,60102,0,0,0,0,0,0,0,0,0,0,0,0
