NAME|BRANCH|ADDR|TELL|XCORD|YCORD
광주은행|담양|전라남도 담양군 담양읍 중앙로 66 [지침리]|126.98287300|35.31912700|0613815221
광주은행|대불산단|전라남도 영암군 삼호읍 자유무역로 205 [나불리]|126.46001100|34.77009400|0614645301
광주은행|대치동|서울특별시 강남구 남부순환로 2935 대치프라자 2층[대치동]|127.06134300|34.49395900|025644433
광주은행|동광양금융센터|전라남도 광양시 중마중앙로 137 [중동]|127.69779880|34.94248880|0617917005
광주은행|동구청|광주광역시 동구 서남로 1 [서석동]|126.92289700|35.14619900|0622281600
광주은행|동림|광주광역시 북구 북문대로 237번길 [동림동]|126.86618200|35.18657800|0625138741
광주은행|동운|광주광역시 북구 금호로 35, 3층 [운암동]|126.88959400|37.17237000|0625282852
광주은행|동천동|광주광역시 서구 하남대로 688, 2층 [동천동]|126.86804990|35.17152290|0625276494
광주은행|동탄|경기도 화성시 동탄대로 489 우성KTX타워 3층 309호 [오산동]|127.09828500|37.19729200|0313769811
광주은행|두암타운|광주광역시 동구 갈마로 46 [산수동]|126.93543500|35.16158400|0622669371
광주은행|마곡지점|서울 강서구 공항대로 248마곡대방건설사옥 2층 201호(마곡동)|126.83520990|37.55863040|0622395000
광주은행|만호마재|광주광역시 서구 금화로 23, 2층 [금호동]|126.85129900|35.13205500|0626824632
광주은행|매곡동|광주광역시 북구 서하로 104 [매곡동]|126.89179400|35.18722800|0625740002
광주은행|매월동|광주광역시 서구 매월4로 34 [매월동]|126.85975000|35.11566900|0626543355
광주은행|목포|전라남도 목포시 영산로 93 [명륜동]|126.38559600|34.79082800|0612425101
광주은행|목포시청|전남 목포시 양을로 203지점(목포시청) [용당동]|126.39277750|34.81179940|0619813388
광주은행|무안|전라남도 무안군 무안읍 무안중앙로 12 [성동리]|126.47783900|34.98880300|0614520990
광주은행|문화동|광주 북구 동문대로 122-1, 1층|126.92576400|35.17329500|0622648191
광주은행|문화전당|광주광역시 동구 서석로 42, 1층 [광산동]|126.91824610|35.14644290|0622274221
광주은행|문흥|광주광역시 북구 서하로 372, 2층 [문흥동]|126.92056400|35.18586300|0622674091
광주은행|방배|서울특별시 서초구 동작대로 86 동주빌딩 2층 [방배동]|126.98241300|37.48426000|025225678
광주은행|백운동|광주광역시 남구 봉선로 13, 1층 [주월동]|126.90271400|35.13194000|0626520461
광주은행|법원|광주광역시 동구 준법로 7-12 [지산동]|126.93467500|35.14967000|0622221166
광주은행|보성|전라남도 보성군 보성읍 동산길 12-2 [보성리]|127.08050500|34.76919600|0618535400
광주은행|봉선동|광주광역시 남구 봉선중앙로 81 [봉선동]|126.91090800|35.12821700|0626712161
광주은행|봉선이마트|광주광역시 남구 봉선로 198 [봉선동]|126.91585700|35.12261800|0626535885
광주은행|부천상동|경기도 부천시 원미구 상동로 90 메가플러스빌딩 4층 [상동]|126.75393400|37.50519700|0323238400
광주은행|부평|인천광역시 부평구 부평대로 88 부평대로 우체국 3층 [부평동]|126.72253200|37.49913300|0325034700
광주은행|북구청|광주광역시 북구 우치로 77 [용봉동]|126.91226100|35.17445800|0625240235
광주은행|북항|전라남도 목포시 고하대로 668 [산정동]|126.37110100|34.80703800|0612430202
광주은행|분당금융센터|경기도 성남시 분당구 황새울로 324 대홍빌딩 3층 [서현동]|127.12151670|37.38489260|03180174600
광주은행|빛가람|전라남도 나주시 전력로 2, 2층 [빛가람동]|126.78525200|35.02139500|0613378111
광주은행|빛고을건강타운(출)|광주광역시 남구 덕남길 7,빛고을건강타운복지관 1층 [노대동]|126.89665800|35.09973850|0626727677
광주은행|산수동|광주광역시 동구 필문대로 190, 2층 [산수동]|126.93117800|35.15392500|0622223181
광주은행|삼각|광주광역시 북구 설죽로 328, 2층 [오치동]|126.89936000|35.18865900|0622692141
광주은행|삼성동|서울특별시 강남구 테헤란로 425 신일빌딩 3층 [삼성동]|127.05341800|37.50621200|025575300
광주은행|상계동|서울특별시 노원구 노해로 459 메가빌딩 2층 [상계동]|127.05897810|37.65421790|029357400
광주은행|상무|광주광역시 서구 상무시민로 75 [치평동]|126.84724500|35.15534700|0623814455
광주은행|상무버들|광주광역시 서구 상일로 28 [쌍촌동]|126.86327600|35.15818400|0623716996
광주은행|상무중앙|광주광역시 서구 시청로 26, 2층 [치평동]|126.85202700|35.15064200|0623735050
광주은행|서광주|광주광역시 서구 상무대로 1071 [화정동]|126.87915800|35.15270800|0623624226
광주은행|서구청|광주광역시 서구 경열로 33 [농성동]|126.89027600|35.15191300|0623636952
광주은행|서동|광주 남구 중앙로 46, 1층 [서동]|126.90360990|35.14366740|0626515531
광주은행|서울영업부|서울특별시 중구 남대문로 109 국제빌딩 6층 [다동]|126.98227500|37.56710800|023182630
광주은행|서초동|서울특별시 서초구 서초대로 286 서초프라자 3층 [서초동]|127.01313890|37.49317270|025860090
광주은행|소촌동|광주광역시 광산구 소촌로 146 [소촌동]|126.79232200|35.15760800|0629414370
광주은행|송도|인천광역시 연수구 센트럴로 232 더샵센트럴파크 1차상가 2층 [송도동]|126.63694300|37.39663900|0328310062
광주은행|송정|광주 광산구 상무대로 198, 1층 [송정동]|126.79143020|35.13686520|0629440451
광주은행|수도권금융센터|서울특별시 영등포구 여의나루로 81 12층 1호 [여의도동]|126.92773200|37.52428800|027830090
광주은행|수완|광주광역시 광산구 장신로 139 [수완동]|126.82538300|35.19100400|0629527300
광주은행|수원영통|경기도 수원시 영통구 봉영로 1613 영통하우스토리 상가 2층 [영통동]|127.07404650|37.25503640|0312039600
광주은행|순천|전라남도 순천시 중앙로 72 [장천동]|127.48420160|34.95203640|0617442171
광주은행|순천법조타운|전남 순천시 왕지로 35 [왕지동]|127.52596420|34.96996560|0619082255
광주은행|순천신대|전라남도 순천시 향매로 109 [신대리]|127.55134530|34.93321140|0617275570
광주은행|신가신창|광주광역시 광산구 신창로 69, 2층 [신창동]|126.83673900|35.19140800|0629529311
광주은행|신세계|광주광역시 서구 무진대로 904 [광천동]|126.88207500|35.16075400|0623660045
광주은행|신안동|광주광역시 북구 자미로 45 [신안동]|126.90357100|35.16976300|0625290601
광주은행|쌍촌동|광주광역시 서구 상무대로 928 [쌍촌동]|126.86351500|35.15097600|0623715731
광주은행|양림기독병원|광주광역시 남구 양림로 37, 광주기독병원 L층 [양림동]|126.91170000|35.13656800|0626760601
광주은행|양산동|광주광역시 북구 하서로 410, 3층 [양산동]|126.87479600|35.21137900|0625724690
광주은행|양재|서울특별시 서초구 남부순환로 2583 서희빌딩 5층 [서초동]|127.03303900|37.48476200|025781188
광주은행|여서동|전남 여수시 여서1로 8 1층|127.70080840|34.74901970|0616530475
광주은행|여수|전라남도 여수시 중앙로 28 [교동]|127.73071370|34.74008070|0616636333
광주은행|여수시청(출)|전라남도 여수시 시청로 1 [학동]|127.66225600|34.76039500|0616850058
광주은행|여수죽림|전라남도 여수시 소라면 죽림로 23, 2층 [죽림리]|127.63961380|34.76293560|0616840022
광주은행|여의도|서울특별시 영등포구 국제금융로 2길 17 씨티플라자 타워 10층 [여의도동]|126.92602900|37.52413900|027673114
광주은행|여천금융센터|전라남도 여수시 시청로 12, 2층 [학동]|127.66328080|34.76271240|0616831432
광주은행|역전|광주광역시 북구 경열로 255 [신안동]|126.90753700|35.16212170|0625218130
광주은행|연향동|전라남도 순천시 이수로 319,1층 [조례동]|127.51861600|34.95390950|0617231675
광주은행|염주|광주광역시 서구 월드컵4강로 65 [화정동]|126.87447200|35.14267200|0623722091
광주은행|영광|전라남도 영광군 영광읍 옥당로 125, 1층 [신하리]|126.50195700|35.27330100|0613512113
광주은행|영등포|서울특별시 영등포구 문래로 180 센트럴 푸르지오시티 2층 [영등포동]|126.90187690|37.51798920|0220689800
광주은행|영산포|전라남도 나주시 예향로 3803 [이창동]|126.71271500|34.99468200|0613337890
광주은행|영암|전남 영암군 영암읍 중앙로 34영암연합치과 1층|126.69763780|34.79911070|0614711101
광주은행|영업부|광주광역시 동구 제봉로 225 [대인동]|126.91295600|35.15497900|0622395000
광주은행|오치동(출)|광주 북구 우치로 246 (오치동)|126.90538000|35.18681700|0622647101
광주은행|완도|전라남도 완도군 완도읍 장보고대로 264 [군내리]|126.75401100|34.31541100|0615544611
광주은행|용당동|전라남도 목포시 영산로 302 [용당동]|126.39872100|34.80518100|0612763401
광주은행|용봉|광주광역시 북구 서방로 12 [중흥동]|126.91419000|35.17330100|0622647671
광주은행|용봉북|광주광역시 북구 용봉택지로 96 [용봉동]|126.89705100|35.17817700|0625286266
광주은행|운남동|광주광역시 광산구 하남대로 290 [운남동]|126.82536000|35.17876700|0629554891
광주은행|운암동|광주광역시 북구 북문대로 101 [운암동]|126.87607900|35.17856300|0625212251
광주은행|월곡동|광주 광산구 사암로216번길 38-6, 2층 [우산동]|126.81044340|35.16303630|0629530817
광주은행|율촌산단|전라남도 순천시 해룡면 율촌산단4로 13 테크노파크내 [선월리]|127.58037590|34.89711070|0617232185
광주은행|일곡동|광주광역시 북구 설죽로 504 [일곡동]|126.89849600|35.20411300|0625728121
광주은행|일산주엽|경기도 고양시 일산서구 강선로 49 일산비스타 2층 [주엽동]|126.76344100|37.66882500|0319192400
광주은행|임동|광주광역시 북구 경양로43, 2층 [임동]|126.89695100|35.16384100|0625257541
광주은행|자양동|서울특별시 광진구 자양로 129 Y-타워 3층 [자양동]|127.08293300|37.53930100|0622395000
광주은행|잠실|서울특별시 송파구 올림픽로 119 파인애플상가 2층 [잠실동]|127.08388200|37.51197000|024124600
광주은행|장성|전라남도 장성군 장성읍 영천로 168 [영천리]|126.78257200|35.30028600|0613936465
광주은행|장흥|전라남도 장흥군 장흥읍 중앙로 19-1 [건산리]|126.90846900|34.67779200|0618638111
광주은행|전남대학교|광주광역시 북구 용봉로 77, 1학생회관 [용봉동]|126.90753900|35.17682200|0625300700
광주은행|전남도청|전라남도 무안군 삼향읍 오룡길 1 [남악리]|126.46306200|34.81614900|0612852116
광주은행|전남영업부|전라남도 무안군 삼향읍 후광대로 242 [남악리]|126.45815700|34.81417300|0612832002
광주은행|전대병원|광주광역시 동구 제봉로 42 [학동]|126.92189100|35.14216200|0622221713
광주은행|조대병원(출)|광주광역시 동구 필문대로 365 [학동]|126.92665000|35.13871200|0622260441
광주은행|조선대학교|광주광역시 동구 필문대로 309 [서석동]|126.93439400|35.14380400|0622323861
광주은행|주월|광주광역시 남구 대남대로 289 [월산동]|126.89591200|35.13790500|0623611191
광주은행|중마동|전남 광양시 중마중앙로 48-1 [중동]|127.69827170|34.93457250|0619102211
광주은행|중부|광주광역시 동구 천변우로 339, 제일오피스텔 1층 [수기동]|126.90952100|35.15022200|0622235081
광주은행|진월동|광주광역시 남구 서문대로 741, 1층|126.89871100|35.11877300|0626725001
광주은행|첨단2산단|광주 북구 첨단연신로 271, 107호 [신용동]|126.85897700|35.20652900|0625736123
광주은행|첨단금융센터|광주광역시 광산구 첨단중앙로 170 [쌍암동]|126.84205700|35.22052000|0629715031
광주은행|첨단월계|광주 광산구 쌍암동 694-5번지 더시너지첨단 2층 201호, 202호 [쌍암동]|126.84330500|35.21463700|0629718911
광주은행|청량리|서울특별시 동대문구 왕산로 32길 7 BYC빌딩 2층 [용두동]|127.04177100|37.57891500|029599600
광주은행|평동공단금융센터|광주광역시 광산구 평동로913번길 58 [월전동]|126.77366200|35.13111200|0629452300
광주은행|포용금융센터|광주 동구 구성로 162 1층 (충장로5가)|126.91167940|35.15074170|0624561397
광주은행|풍암동|광주 서구 풍암2로 2 롯데슈퍼풍암점 1층 [풍암동]|126.87907710|35.12701000|0626811005
광주은행|하남공단1금융센터|광주광역시 광산구 하남산단3번로 133-10 [장덕동]|126.80897200|35.19055300|0629511311
광주은행|하남공단2금융센터|광주광역시 광산구 하남산단8번로 177 [도천동]|126.81501800|35.20955600|0629550222
광주은행|하당|전라남도 목포시 신흥로 50 [상동]|126.42627300|34.80333800|0612824011
광주은행|학동(출)|광주광역시 동구 남문로 698 [학동]|126.92859800|35.13294200|0622395000
광주은행|학운동|광주광역시 동구 남문로678, 2층 [학동]|126.92935380|35.13128680|0622274231
광주은행|한전|전남 나주시 전력로 55한국전력공사 2층 [빛가람동]|126.78424400|35.02712400|0613314567
광주은행|함평|전라남도 함평군 함평읍 광남길 71 [기각리]|126.51968200|35.06379400|0613234433
광주은행|해남|전남 해남군 해남읍 중앙1로 28 1층 [해리]|126.60572900|34.57099700|0615363580
광주은행|호남대학교(출)|광주광역시 광산구 어등대로 417 [서봉동]|126.77009000|35.15041400|0629410670
광주은행|화곡동|서울특별시 강서구 화곡로 142 KS프리미어빌딩 2층 [화곡동]|126.83759900|37.54084800|0220655400
광주은행|화순|전라남도 화순군 화순읍 자치샘로 48 [향청리]|126.98610030|35.06117970|0613740051
광주은행|화순전대병원(출)|전라남도 화순군 화순읍 서양로 322 [일심리]|127.00256370|35.05970540|0613753200
광주은행|화정|광주광역시 서구 화정로 261, GPLACE빌딩 3층 [농성동]|126.88517610|35.14808780|0623637580
광주은행|효천|광주광역시 남구 효우 2로 30, 2층 [행암동]|126.88884000|35.10190600|0626751606
광주은행|흑석사거리|광주광역시 광산구 풍영로 101번 안길 19-14, 3층 [흑석동]|126.80889100|35.18068700|0629596123
