##NAME|SUBNAME|TELNUM|ID|NEWADDR|ADDR|TYPE|ORGNAME|SOURCE2@@식신맛집
고산떡갈비|||260279|경기도 의정부시 평화로562번길 13 |경기도 의정부시 의정부동 202-15|한식|고산떡갈비|식신
솔밭|||274101|경기 성남시 분당구 동원로 3|경기도 성남시 분당구 동원동 62-4|한식|솔밭|식신
신라갈비|||253012|경기도 수원시 영통구 동수원로 538 |경기도 수원시 영통구 원천동 89-7|고기/구이류|신라갈비|식신
성신식당|||261968|경기도 안성시 중앙로451번길 9|경기도 안성시 봉남동 5-1|한식|성신식당|식신
고바우설렁탕|||253290|경기도 양평군 용문면 은고갯길 3|경기도 양평군 용문면 광탄리 83-1|한식|고바우설렁탕|식신
대동강식당|||253795|경기 안산시 단원구 화정동 404-1|경기도 안산시 단원구 화정동 404-1|한식|대동강식당|식신
삼낙촌|||323910|경기 포천시 소흘읍 죽엽산로 559|경기도 포천시 소흘읍 직동리 249-7|한식|삼낙촌|식신
도래샘|||362500|경기도 의왕시 오매기 백운산길 67|경기도 의왕시 오전동 751|고기/구이류|도래샘|식신
용천통닭|||357710|경기도 의정부시 태평로89번길 8|경기도 의정부시 의정부동 150-11|고기/구이류|용천통닭|식신
평남면옥|||267481|경기도 동두천시 생연로 127|경기도 동두천시 생연동 824-28|한식|평남면옥|식신
삼송빵집/현대백화점판교점|||360193|경기 성남시 분당구 판교역로146번길 20|경기도 성남시 분당구 백현동 541|카페/디저트|삼송빵집 현대백화점판교점|식신
금강산숯불닭갈비막국수|||360928|경기도 가평군 상면 청군로 614|경기도 가평군 상면 임초리 44-1|고기/구이류|금강산숯불닭갈비막국수|식신
미래식당|||379379|경기 성남시 분당구 불정로376번길 31|경기도 성남시 분당구 서현동 311|한식|미래식당|식신
만포면옥|||6567|경기 고양시 덕양구 북한산로553번길 6|경기도 고양시 덕양구 효자동 96-12|한식|만포면옥|식신
고래성손두부|||274094|경기도 연천군 장남로 98 고래성손두부 |경기도 연천군 장남면 자작리 47-1|한식|고래성손두부|식신
모박사부대찌개안성본점|||261957|경기 안성시 대덕면 서동대로 4653|경기도 안성시 대덕면 신령리 513|한식|모박사부대찌개안성본점|식신
미미향|||257926|경기 포천시 이동면 화동로 2063|경기도 포천시 이동면 장암리 242-15|일식/중식/세계음식|미미향|식신
오리마을본점|||260436|경기 의정부시 민락로 486-13|경기도 의정부시 낙양동 125|고기/구이류|오리마을본점|식신
상해완탕|||369443|경기 성남시 분당구 정자일로 120|경기도 성남시 분당구 정자동 170-1|일식/중식/세계음식|상해완탕|식신
새말해장국|||262417|경기 오산시 현충로 95|경기도 오산시 은계동 7|한식|새말해장국|식신
아라비카|||252367|경기 광주시 남한산성면 남한산성로 536-27|경기도 광주시 남한산성면 검복리 48|카페/디저트|아라비카|식신
보배네집|||262760|경기 여주시 여양로 576-16|경기도 여주시 오금동 405-1|한식|보배네집|식신
들밥|||262441|경기 이천시 마장면 지산로22번길 27|경기도 이천시 마장면 이평리 371|한식|들밥|식신
포항물회집|||370267|경기도 광명시 안재로2번길 33 |경기도 광명시 하안동 606-10|한식|포항물회집|식신
북한강막국수닭갈비|||366085|경기 남양주시 조안면 북한강로 908|경기도 남양주시 조안면 삼봉리 193-2|고기/구이류|북한강막국수닭갈비|식신
수타우동/겐|||322712|경기도 성남시 분당구 야탑로 72 야탑시장주차장|경기도 성남시 분당구 야탑동 503|일식/중식/세계음식|수타우동 겐|식신
몽실식당|||253200|경기도 양평군 양평읍 양평장터길 9-1|경기도 양평군 양평읍 양근리 167-27|고기/구이류|몽실식당|식신
감미옥분당점|||262025|경기 성남시 분당구 탄천로 181|경기도 성남시 분당구 야탑동 537-7|한식|감미옥분당점|식신
서동관|||361012|경기 고양시 일산서구 호수로856번길 7-7|경기도 고양시 일산서구 대화동 2302-4|한식|서동관|식신
로얄컵케익|||348927|경기도 성남시 분당구 운중로138번길 28-2|경기도 성남시 분당구 운중동 931-4|카페/디저트|로얄컵케익|식신
윤대감참숯등갈비|||366092|경기도 군포시 당동로 22 |경기도 군포시 당동 769-27|고기/구이류|윤대감참숯등갈비|식신
일미정|||251861|경기도 고양시 덕양구 행주산성로 168|경기도 고양시 덕양구 행주외동 213-8|한식|일미정|식신
사또가든|||253564|경기 용인시 기흥구 기흥단지로 89|경기도 용인시 기흥구 고매동 409-8|고기/구이류|사또가든|식신
이천옥|||262424|경기도 이천시 중리천로115번길 18|경기도 이천시 중리동 468-6|한식|이천옥|식신
내고향가마솥|||261164|경기도 과천시 광창로 33|경기도 과천시 과천동 135-3|한식|내고향가마솥|식신
우정집|||322811|경기도 안성시 낙원길 43 |경기도 안성시 동본동 102|한식|우정집|식신
라그로타|||252293|경기 광주시 도척면 도척윗로 278|경기도 광주시 도척면 도웅리 534|나이트라이프|라그로타|식신
고삼묵밥|||261768|경기 안성시 고삼면 무쇠막안길 2-8|경기도 안성시 고삼면 가유리 194|한식|고삼묵밥|식신
보광정가든|||253177|경기 양평군 옥천면 용천로149번길 27|경기도 양평군 옥천면 용천리 220-3|고기/구이류|보광정가든|식신
삼진어묵/현대백화점판교점|||361392|경기도 성남시 분당구 판교역로146번길 20|경기도 성남시 분당구 백현동 541|한식|삼진어묵 현대백화점판교점|식신
피노|||263225|경기도 고양시 일산동구 애니골길 72|경기도 고양시 일산동구 풍동 613-3|양식/레스토랑|피노|식신
토오루|||365710|경기도 고양시 일산동구 장백로 178 1층 108호|경기도 고양시 일산동구 장항동 897|일식/중식/세계음식|토오루|식신
은하장|||361817|경기도 파주시 문산읍 문향로 78 뮤직갤러리|경기도 파주시 문산읍 문산리 17-50|일식/중식/세계음식|은하장|식신
숯고개부대찌개|||346287|경기도 평택시 쇼핑로 39-1|경기도 평택시 신장동 325-12|한식|숯고개부대찌개|식신
스시카메|||482190|경기 고양시 일산동구 호수로 340-28|경기도 고양시 일산동구 백석동 1318-4|일식/중식/세계음식|스시카메|식신
진미식당|||362374|경기 평택시 통복시장2로9번길 15|경기도 평택시 통복동 95-4|한식|진미식당|식신
매향통닭|||253066|경기 수원시 팔달구 수원천로 317|경기도 수원시 팔달구 남수동 130-1|고기/구이류|매향통닭|식신
트리플제이|||368285|경기 고양시 일산서구 호수로856번길 66-2|경기도 고양시 일산서구 대화동 2255|한식|트리플제이|식신
포폴로피자|||372248|경기도 고양시 일산동구 정발산로 47 웅신아트 |경기도 고양시 일산동구 장항동 847|양식/레스토랑|포폴로피자|식신
우리밀빵꿈터/건강담은|||482542|경기 안양시 동안구 시민대로136번길 15|경기도 안양시 동안구 호계동 904-8|카페/디저트|우리밀빵꿈터 건강담은|식신
옥천고읍냉면|||253291|경기 양평군 옥천면 옥천길98번길 12|경기도 양평군 옥천면 옥천리 607-3|한식|옥천고읍냉면|식신
평양면옥|||262559|경기 양주시 장흥면 호국로 515|경기도 양주시 장흥면 교현리 115-9|한식|평양면옥|식신
황소집|||363453|경기도 평택시 중앙2로 21|경기도 평택시 평택동 291-6|한식|황소집|식신
기성면옥|||482030|경기도 용인시 수지구 심곡로 87 수지 제일 아이조움 |경기도 용인시 수지구 성복동 33-5|한식|기성면옥|식신
카롱시스터|||374055|경기도 수원시 권선구 세지로42번길 31-2 |경기도 수원시 권선구 세류동 1084-5  |카페/디저트|카롱시스터|식신
강천매운탕|||362526|경기도 여주시 강천면 강천리길 85|경기도 여주시 강천면 강천리 601-5|한식|강천매운탕|식신
키노야|||371518|경기도 구리시 벌말로147번길 58-4|경기도 구리시 토평동 975-8|일식/중식/세계음식|키노야|식신
스시료코|||382879|경기도 성남시 분당구 수내로 38 |경기도 성남시 분당구 수내동 4-2|일식/중식/세계음식|스시료코|식신
진흥관|||361415|경기 양주시 장흥면 호국로 550|경기도 양주시 장흥면 울대리 390-2|일식/중식/세계음식|진흥관|식신
땡집|||363452|경기 평택시 평택1로 38-1|경기도 평택시 비전동 633-7|한식|땡집|식신
티하우스에덴|||1078818|경기도 이천시 서이천로 449-79 |경기도 이천시 마장면 목리 417-4|카페/디저트|티하우스에덴|식신
더카핑|||1021683|경기 용인시 기흥구 원고매로 29|경기도 용인시 기흥구 고매동 420|카페/디저트|더카핑|식신
경남아구찜|||416058|경기도 고양시 덕양구 일영로 154 |경기도 고양시 덕양구 지축동 598   |한식|경남아구찜|식신
카페/도안|||997038|경기도 수원시 팔달구 효원로307번길 61|경기도 수원시 팔달구 인계동 1118-7|카페/디저트|카페 도안|식신
은수테이블|||626827|경기 고양시 일산동구 일산로463번길 39|경기도 고양시 일산동구 정발산동 1157-13|양식/레스토랑|은수테이블|식신
제이스버거/본점|||379258|경기도 고양시 일산동구 호수로 336|경기도 고양시 일산동구 백석동 1330|양식/레스토랑|제이스버거 본점|식신
더식당|||1077937|경기도 군포시 산본로323번길 16-29|경기도 군포시 산본동 1136-1|한식|더식당|식신
테라로사/서종점|||348980|경기도 양평군 북한강로 992 |경기도 양평군 서종면 문호리 623  |카페/디저트|테라로사 서종점|식신
조은도너츠|||360964|경기도 파주시 아동로 172 |경기도 파주시 월롱면 영태리 527-3    |카페/디저트|조은도너츠|식신
언덕마루/가평잣두부집|||260989|경기 가평군 상면 수목원로 248|경기도 가평군 상면 행현리 515|한식|언덕마루 가평잣두부집|식신
호야덤블링|||143437|경기도 광명시 가림로219번길 4|경기도 광명시 철산동 464-12|일식/중식/세계음식|호야덤블링|식신
붓처스컷/아브뉴프랑판교점|||323278|경기 성남시 분당구 동판교로177번길 25|경기도 성남시 분당구 삼평동 740|양식/레스토랑|붓처스컷 아브뉴프랑판교점|식신
초대한정식|||252512|경기도 남양주시 강변북로632번길 6-45 초대 |경기도 남양주시 수석동 183|한식|초대한정식|식신
최고집손짬뽕|||258080|경기도 성남시 분당구 판교역로10번길 12-9|경기도 성남시 분당구 백현동 580-4|일식/중식/세계음식|최고집손짬뽕|식신
왕십리대로식당|||244920|경기 성남시 분당구 새마을로 41|경기도 성남시 분당구 서현동 196-17|고기/구이류|왕십리대로식당|식신
아이닝|||243252|경기도 성남시 분당구 정자일로 230|경기도 성남시 분당구 정자동 13-1|일식/중식/세계음식|아이닝|식신
끌레드쉐프|||252184|경기 안양시 동안구 시민대로 180|경기도 안양시 동안구 호계동 1039|양식/레스토랑|끌레드쉐프|식신
안집|||244886|경기 성남시 분당구 새마을로51번길 3|경기도 성남시 분당구 서현동 136-12|한식|안집|식신
이우철한정식|||362497|경기 의왕시 학현로 170-42|경기도 의왕시 학의동 433  |한식|이우철한정식|식신
나인블럭/북한강점|||369990|경기 남양주시 조안면 북한강로 914|경기도 남양주시 조안면 삼봉리 200-18|카페/디저트|나인블럭 북한강점|식신
한채당|||262567|경기 하남시 미사동로 38|경기도 하남시 미사동 297|한식|한채당|식신
취홍|||57526|경기도 성남시 분당구 안골로 24|경기도 성남시 분당구 서현동 195-2|일식/중식/세계음식|취홍|식신
남한산성건강한밥상|||304138|경기 광주시 남한산성면 남한산성로 731-23|경기도 광주시 남한산성면 산성리 173|한식|남한산성건강한밥상|식신
버터핑거팬케이크/정자동점|||243126|경기도 성남시 분당구 정자일로 239|경기도 성남시 분당구 정자동 9|카페/디저트|버터핑거팬케이크 정자동점|식신
임진강민물매운탕|||260458|경기 의정부시 시민로416번길 106|경기도 의정부시 용현동 446-5|한식|임진강민물매운탕|식신
차이란|||262291|경기도 오산시 동부대로 516 |경기도 오산시 원동 184|일식/중식/세계음식|차이란|식신
청목|||262565|경기도 이천시 경충대로 3046|경기도 이천시 사음동 626-1|한식|청목|식신
삼다가|||243422|경기 성남시 분당구 대왕판교로 288|경기도 성남시 분당구 궁내동 210-1|고기/구이류|삼다가|식신
옛골토성/과천점|||261071|경기 과천시 중앙로 381|경기도 과천시 과천동 522-33|고기/구이류|옛골토성 과천점|식신
여주쌀밥집|||262756|경기 여주시 상동 214-1|경기도 여주시 상동 214-1|한식|여주쌀밥집|식신
연지|||361640|경기 용인시 수지구 신봉1로 291|경기도 용인시 수지구 신봉동 608-3|한식|연지|식신
비루개|||371086|경기 남양주시 별내면 용암비루개길 219-88|경기도 남양주시 별내면 용암리 227|카페/디저트|비루개|식신
우야우야대패삼겹살|||266853|경기 고양시 일산동구 무궁화로 43-50|경기도 고양시 일산동구 장항동 730|고기/구이류|우야우야대패삼겹살|식신
호시|||349761|경기 성남시 분당구 분당로53번길 14|경기도 성남시 분당구 서현동 268-4|일식/중식/세계음식|호시|식신
하남돼지집본점|||262580|경기 하남시 대청로137번길 12|경기도 하남시 창우동 100-19|고기/구이류|하남돼지집본점|식신
김삿갓밥집|||317042|경기 남양주시 경춘로 1158|경기도 남양주시 평내동 360-1|한식|김삿갓밥집|식신
은진식당|||252508|경기 파주시 광탄면 기산로 36|경기도 파주시 광탄면 영장리 304-6|한식|은진식당|식신
송이향한정식|||362496|경기 의왕시 백운로 413|경기도 의왕시 학의동 630-2|한식|송이향한정식|식신
송정갈비|||223881|경기 용인시 수지구 신봉1로330번길 10|경기도 용인시 수지구 신봉동 580-1|고기/구이류|송정갈비|식신
털보네바베큐/미사동본점|||48086|경기 하남시 미사동로 49|경기도 하남시 미사동 309|고기/구이류|털보네바베큐 미사동본점|식신
달구벌뭉티기|||360086|경기 성남시 분당구 황새울로319번길 6|경기도 성남시 분당구 서현동 272-3|고기/구이류|달구벌뭉티기|식신
다연밥상|||361261|경기도 안양시 동안구 흥안대로 376-3|경기도 안양시 동안구 평촌동 138-4|한식|다연밥상|식신
카페랄로판교점|||258058|경기 성남시 분당구 하오개로 246|경기도 성남시 분당구 운중동 552|양식/레스토랑|카페랄로판교점|식신
평양초계탕막국수|||274118|경기 의정부시 둔야로33번길 34|경기도 의정부시 의정부동 481-11|한식|평양초계탕막국수|식신
손가주방|||358663|경기도 파주시 가시내길 126-13 |경기도 파주시 탄현면 법흥리 103-2    |일식/중식/세계음식|손가주방|식신
고가|||360441|경기도 성남시 분당구 새마을로51번길 5-1|경기도 성남시 분당구 서현동 136-11|한식|고가|식신
남해소반|||245163|경기 성남시 분당구 내정로165번길 38|경기도 성남시 분당구 수내동 32|한식|남해소반|식신
에버그린|||252083|경기도 안양시 동안구 인덕원로 29-16|경기도 안양시 동안구 관양동 1487-28|일식/중식/세계음식|에버그린|식신
깡통돌곱창|||323497||경기도 의정부시 의정부동 442-8|고기/구이류|깡통돌곱창|식신
가마솥이천쌀밥|||262427|경기 이천시 경충대로 2900|경기도 이천시 사음동 162-5|한식|가마솥이천쌀밥|식신
미가훠궈양고기|||365957|경기 용인시 수지구 풍덕천로148번길 22|경기도 용인시 수지구 풍덕천동 724-3|일식/중식/세계음식|미가훠궈양고기|식신
조순금닭도리탕|||322124||경기도 안산시 상록구 본오동 873-11|고기/구이류|조순금닭도리탕|식신
생포탄|||263125|경기도 성남시 분당구 미금일로74번길 13-1|경기도 성남시 분당구 구미동 56-3|고기/구이류|생포탄|식신
흑산도홍어|||361444|경기 안양시 만안구 장내로 104|경기도 안양시 만안구 안양동 707-323|한식|흑산도홍어|식신
삼도갈비|||317618|경기 부천시 상이로85번길 32|경기도 부천시 상동 573-1|고기/구이류|삼도갈비|식신
사각하늘|||253195|경기도 양평군 서종면 길곡2길 53|경기도 양평군 서종면 문호리 512-3|일식/중식/세계음식|사각하늘|식신
동기간|||362402|경기도 가평군 보납로 459-158 동기간 |경기도 가평군 가평읍 개곡리 487    |고기/구이류|동기간|식신
초가사랑|||253278|경기 양평군 강하면 강남로 426|경기도 양평군 강하면 전수리 478-2|한식|초가사랑|식신
백제장|||252373|경기 광주시 남한산성면 남한산성로780번길 3|경기도 광주시 남한산성면 산성리 589|한식|백제장|식신
엑성프로방스|||353489|경기 성남시 분당구 정자일로 197|경기도 성남시 분당구 정자동 16-2|양식/레스토랑|엑성프로방스|식신
민수라|||244908|경기 성남시 분당구 새마을로7번길 5|경기도 성남시 분당구 서현동 77-5|한식|민수라|식신
권선생|||343642|경기 안양시 동안구 평촌대로 126|경기도 안양시 동안구 평촌동 922|일식/중식/세계음식|권선생|식신
청담추어정|||252566|경기 성남시 수정구 여수대로56번길 3|경기도 성남시 수정구 시흥동 37|한식|청담추어정|식신
가월리순두부|||274120|경기 파주시 적성면 감악산로 1473|경기도 파주시 적성면 가월리 154-2|한식|가월리순두부|식신
참좋은생각|||253181|경기도 양평군 강하면 수대골길 45|경기도 양평군 강하면 전수리 1073-4|고기/구이류|참좋은생각|식신
별난버섯집|||262674|경기 하남시 초광로 74|경기도 하남시 광암동 94-1|한식|별난버섯집|식신
알렉스더커피/용인점|||353057|경기 용인시 처인구 백암면 삼백로835번길 12|경기도 용인시 처인구 백암면 근삼리 282-1|카페/디저트|알렉스더커피 용인점|식신
함흥곰보냉면|||81691|경기 안양시 동안구 귀인로190번길 23|경기도 안양시 동안구 평촌동 903-3|한식|함흥곰보냉면|식신
페삭|||243121|경기도 성남시 분당구 황새울로214번길 8|경기도 성남시 분당구 수내동 21-1|일식/중식/세계음식|페삭|식신
대동관|||263230|경기도 고양시 일산동구 중앙로 1199 |경기도 고양시 일산동구 장항동 890-1|한식|대동관|식신
두향|||68687|경기 성남시 분당구 불곡남로 5|경기도 성남시 분당구 정자동 225|한식|두향|식신
청계산장|||252468|경기도 성남시 수정구 청계산로 442|경기도 성남시 수정구 상적동 212-5|고기/구이류|청계산장|식신
드/까르멜릿|||352030|경기 하남시 동남로524번길 24|경기도 하남시 감북동 456-2|양식/레스토랑|드 까르멜릿|식신
정든닭발/안산본점|||224947|경기도 안산시 단원구 고잔1길 57|경기도 안산시 단원구 고잔동 539-15|고기/구이류|정든닭발 안산본점|식신
알레그리아/판교/플래그십스토어|||238525|경기도 성남시 분당구 판교역로 230|경기도 성남시 분당구 삼평동 679|카페/디저트|알레그리아 판교 플래그십스토어|식신
안성마춤한우촌|||261947|경기도 안성시 삼죽면 신미1길 126|경기도 안성시 삼죽면 미장리 82|고기/구이류|안성마춤한우촌|식신
요새|||377491|경기 남양주시 와부읍 경강로926번길 38|경기도 남양주시 와부읍 팔당리 785-2|카페/디저트|요새|식신
마실밥상/안성점|||361221|경기 안성시 원곡면 만세로 1210|경기도 안성시 원곡면 칠곡리 542-2|한식|마실밥상 안성점|식신
지동관|||2956|경기 의정부시 호국로1298번길 78|경기도 의정부시 의정부동 196-14|일식/중식/세계음식|지동관|식신
어구미/본점|||320385|경기 수원시 팔달구 권광로134번길 35|경기도 수원시 팔달구 인계동 1130-8|한식|어구미 본점|식신
시골맛집|||262763|경기도 여주시 장여로 1662|경기도 여주시 삼교동 459-46|한식|시골맛집|식신
최고집칼국수의정부본점|||83590|경기 의정부시 평화로 303|경기도 의정부시 호원동 440|한식|최고집칼국수의정부본점|식신
개군할머니토종순대국|||253202|경기 양평군 개군면 하자포길 31|경기도 양평군 개군면 하자포리 220-9|한식|개군할머니토종순대국|식신
두지리함박골매운탕|||274121|경기도 파주시 적성면 솥뒤로 263-31 |경기도 파주시 적성면 두지리 113|한식|두지리함박골매운탕|식신
소나무골|||314342|경기도 용인시 처인구 유림로256번길 71|경기도 용인시 처인구 유방동 954|고기/구이류|소나무골|식신
세렌|||360989|경기 성남시 분당구 운중로188번길 11|경기도 성남시 분당구 운중동 1031-4|양식/레스토랑|세렌|식신
산촌|||257502|경기도 의왕시 백운로 140-10 |경기도 의왕시 오전동 652|고기/구이류|산촌|식신
원조광명할머니빈대떡|||363376|경기 광명시 광이로13번길 21-5|경기도 광명시 광명동 158-55|한식|원조광명할머니빈대떡|식신
광릉한옥집|||317056|경기 남양주시 진접읍 광릉내로 36|경기도 남양주시 진접읍 부평리 602-1|고기/구이류|광릉한옥집|식신
라리아레스토랑|||253267|경기도 양평군 강남로 323 |경기도 양평군 강하면 전수리 563-8|양식/레스토랑|라리아레스토랑|식신
도스마스|||321976|경기 안산시 상록구 학사2길 3-1|경기도 안산시 상록구 사동 1149-22|일식/중식/세계음식|도스마스|식신
유명산가마솥할머니해장국|||261019|경기 가평군 설악면 유명로 883|경기도 가평군 설악면 방일리 254|한식|유명산가마솥할머니해장국|식신
풍덕천양곱창구이|||253861|경기 용인시 수지구 포은대로 441|경기도 용인시 수지구 풍덕천동 724-2|고기/구이류|풍덕천양곱창구이|식신
그집해장국|||253109|경기도 수원시 장안구 송정로 142 고집해장국 |경기도 수원시 장안구 조원동 778-8|한식|그집해장국|식신
고등반점|||253062|경기도 수원시 팔달구 팔달로52번길 43 |경기도 수원시 팔달구 고등동 139-27|일식/중식/세계음식|고등반점|식신
안채가든|||360963|경기도 용인시 처인구 백암면 청계로 127|경기도 용인시 처인구 백암면 박곡리 283-2|고기/구이류|안채가든|식신
신승반점/현대백화점판교점|||360192|경기 성남시 분당구 판교역로146번길 20|경기도 성남시 분당구 백현동 541|일식/중식/세계음식|신승반점 현대백화점판교점|식신
수원만두|||253036|경기 수원시 팔달구 창룡대로8번길 6|경기도 수원시 팔달구 팔달로1가 5-2|일식/중식/세계음식|수원만두|식신
단지촌|||261718|경기도 시흥시 옥구천서로 333|경기도 시흥시 정왕동 1860-2|한식|단지촌|식신
군포해물탕|||368138|경기 화성시 동탄반송3길 40-11|경기도 화성시 반송동 16-10|한식|군포해물탕|식신
오복손두부|||252378|경기 광주시 남한산성면 남한산성로 745-10|경기도 광주시 남한산성면 산성리 413|한식|오복손두부|식신
서종가든|||253275|경기 양평군 서종면 무내미길 68|경기도 양평군 서종면 문호리 773-3|한식|서종가든|식신
신포리쭈꾸미볶음|||253941|경기 용인시 기흥구 이현로29번길 54-20|경기도 용인시 기흥구 보정동 906-6|한식|신포리쭈꾸미볶음|식신
바위소리|||260448|경기도 의정부시 송산로915번길 123 |경기도 의정부시 산곡동 552-2|카페/디저트|바위소리|식신
보배집|||323014|경기도 파주시 시청로 13 |경기도 파주시 금촌동 947-30|한식|보배집|식신
윤밀원|||369545|경기 성남시 분당구 불곡남로13번길 3|경기도 성남시 분당구 정자동 223-9|한식|윤밀원|식신
마이알레|||373558|경기 과천시 삼부골3로 17|경기도 과천시 주암동 434-6|카페/디저트|마이알레|식신
국물없는/우동|||362371|경기 파주시 탄현면 새오리로 88|경기도 파주시 탄현면 성동리 93-2|일식/중식/세계음식|국물없는 우동|식신
행하령수제비|||262738|경기 성남시 분당구 성남대로144번길 14|경기도 성남시 분당구 구미동 35-9|한식|행하령수제비|식신
장수촌|||257516|경기도 의왕시 청계로 183-1|경기도 의왕시 청계동 452|고기/구이류|장수촌|식신
흘수선|||252142|경기도 안양시 동안구 부림로 121 동아프라자아케이드 |경기도 안양시 동안구 관양동 1608-4|한식|흘수선|식신
앗싸곱창|||47744|경기 의정부시 가능로 128|경기도 의정부시 의정부동 237-2|고기/구이류|앗싸곱창|식신
화정가든|||353045|경기도 고양시 덕양구 행주로17번길 5-32 |경기도 고양시 덕양구 행주내동 141-2    |한식|화정가든|식신
밀밭식당|||323108|경기도 파주시 문산읍 문향로 84|경기도 파주시 문산읍 문산리 17-46|한식|밀밭식당|식신
하우스베이커리|||997023|경기 양평군 서종면 문호리 338-1|경기도 양평군 서종면 문호리 338-1|카페/디저트|하우스베이커리|식신
우리네코다리|||324677|경기도 성남시 분당구 내정로165번길 38 양지마을|경기도 성남시 분당구 수내동 32|한식|우리네코다리|식신
어울더울/청계산점|||252458|경기 성남시 수정구 청계산로 462|경기도 성남시 수정구 상적동 169|고기/구이류|어울더울 청계산점|식신
강릉동치미막국수과천점|||261167|경기 과천시 구리안로 83|경기도 과천시 문원동 488-4|한식|강릉동치미막국수과천점|식신
샤슬릭|||354686|경기도 성남시 분당구 운중로267번길 8 |경기도 성남시 분당구 판교동 599  |양식/레스토랑|샤슬릭|식신
산촌신쭈꾸미|||261751|경기 광명시 오리로 467-21|경기도 광명시 소하동 367-1|고기/구이류|산촌신쭈꾸미|식신
브라우니70/본점|||253731|경기 용인시 수지구 수지로 119|경기도 용인시 수지구 성복동 70-1|카페/디저트|브라우니70 본점|식신
연평도꽃게아구찜|||361218|경기 안양시 동안구 귀인로190번길 71|경기도 안양시 동안구 평촌동 921-9|한식|연평도꽃게아구찜|식신
충남서산집(김포점)|||321496|경기 김포시 월곶면 군하로 55|경기도 김포시 월곶면 갈산리 466-13|한식|충남서산집(김포점)|식신
솔밭칼국수|||354385|경기 안산시 단원구 대부황금로 1516-8|경기도 안산시 단원구 대부북동 1847-14|한식|솔밭칼국수|식신
두꺼비스넥|||517669|경기 안성시 안성맞춤대로 1066|경기도 안성시 대천동 72|한식|두꺼비스넥|식신
망캄|||323161|경기도 성남시 분당구 중앙공원로39번길 7|경기도 성남시 분당구 서현동 89-7|카페/디저트|망캄|식신
일피노|||317024|경기 남양주시 화도읍 북한강로 1362-70|경기도 남양주시 화도읍 금남리 560-2|카페/디저트|일피노|식신
화천갈비|||253269|경기도 양평군 양평읍 양근로147번길 16-1|경기도 양평군 양평읍 양근리 397-15|고기/구이류|화천갈비|식신
부산복칼국수|||274076|경기 안양시 동안구 귀인로190번길 61-21|경기도 안양시 동안구 귀인동 918-7|한식|부산복칼국수|식신
아르페지오|||252658|경기 남양주시 와부읍 수레로661번길 142|경기도 남양주시 와부읍 월문리 218-2|고기/구이류|아르페지오|식신
문호리팥죽|||253191|경기 양평군 서종면 북한강로 641|경기도 양평군 서종면 문호리 952-5|한식|문호리팥죽|식신
벨라로사|||243216|경기 성남시 분당구 정자일로198번길 26|경기도 성남시 분당구 정자동 18-7|양식/레스토랑|벨라로사|식신
카페진정성|||371047|경기 김포시 하성면 하성로 660|경기도 김포시 하성면 양택리 287-11|카페/디저트|카페진정성|식신
온더테이블|||360982|경기 성남시 분당구 분당로 55|경기도 성남시 분당구 서현동 266-1|양식/레스토랑|온더테이블|식신
진우동|||244949|경기 성남시 분당구 황새울로335번길 8|경기도 성남시 분당구 서현동 260-4|일식/중식/세계음식|진우동|식신
메기일번지|||261542|경기도 고양시 일산서구 멱절길 22|경기도 고양시 일산서구 법곳동 256-44|한식|메기일번지|식신
그란데|||253579|경기 용인시 수지구 죽전로 150-1|경기도 용인시 수지구 죽전동 1328-4|양식/레스토랑|그란데|식신
카페/휘바|||337664|경기도 양주시 장흥면 호국로550번길 111|경기도 양주시 장흥면 울대리 419|카페/디저트|카페 휘바|식신
태원정육식당|||361437|경기 안양시 만안구 박달로507번길 19|경기도 안양시 만안구 박달동 79-4|고기/구이류|태원정육식당|식신
석기정|||252152|경기도 안양시 만안구 장내로139번길 55|경기도 안양시 만안구 안양동 674-48|한식|석기정|식신
용문산/중앙식당|||323805|경기 양평군 용문면 용문산로 644|경기도 양평군 용문면 신점리 520-15|한식|용문산 중앙식당|식신
행복찹쌀떡/과천중앙점|||1068564|경기 과천시 별양상가로 7|경기도 과천시 별양동 1-11|카페/디저트|행복찹쌀떡 과천중앙점|식신
그집|||360968|경기도 성남시 분당구 황새울로258번길 42 |경기도 성남시 분당구 수내동 13-2|한식|그집|식신
포메인/정자본점|||245100|경기도 성남시 분당구 성남대로 381 폴라리스빌딩|경기도 성남시 분당구 정자동 15-3|일식/중식/세계음식|포메인 정자본점|식신
비산누룽지백숙|||362749|경기 안양시 동안구 평촌대로 474|경기도 안양시 동안구 비산동 6-3|고기/구이류|비산누룽지백숙|식신
달보드레|||480125|경기도 수원시 팔달구 월드컵로 310 |경기도 수원시 팔달구 우만동 산9-2|한식|달보드레|식신
김초생초|||389935|경기 성남시 분당구 대왕판교로 255|경기도 성남시 분당구 궁내동 192-3|일식/중식/세계음식|김초생초|식신
골목집소머리국밥|||273719|경기 광주시 곤지암읍 경충대로 621|경기도 광주시 곤지암읍 곤지암리 442-14|한식|골목집소머리국밥|식신
센다이|||245151|경기 성남시 분당구 정자일로 192|경기도 성남시 분당구 정자동 23-1|일식/중식/세계음식|센다이|식신
방일해장국본점|||261032|경기 가평군 설악면 한서로 601|경기도 가평군 설악면 위곡리 1-5|한식|방일해장국본점|식신
