##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@삼성전자서비스
삼성전자서비스|구리센터|||삼성전자서비스|1588-3366|경기 구리시 경춘로 270|경기 구리시 수택동 534-1||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 구리센터|디지털프라자 3층;디지털프라자 3층|||90504
삼성전자서비스|구미센터|||삼성전자서비스|1588-3366|경북 구미시 산호대로 218|경북 구미시 공단동 257-16||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 구미센터||||90504
삼성전자서비스|구포센터|||삼성전자서비스|1588-3366|부산 북구 낙동대로 1783|부산 북구 덕천동 353-10||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 구포센터|디지털프라자 덕천점 3층;디지털프라자 덕천점 3층|||90504
삼성전자서비스|군산센터|||삼성전자서비스|1588-3366|전북 군산시 월명로 194|전북 군산시 수송동 854-7||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 군산센터|디지털프라자 수송점 3층;디지털프라자 수송점 3층|||90504
삼성전자서비스|군포센터|||삼성전자서비스|1588-3366|경기 군포시 군포로 454|경기 군포시 당동 920-5||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 군포센터|디지털프라자 당동점 3층;디지털프라자 당동점 3층|||90504
삼성전자서비스|평내센터|||삼성전자서비스|1588-3366|경기 남양주시 경춘로 1325|경기 남양주시 평내동 188-3||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 평내센터|(구)평내패션타운 2층;(구)평내패션타운 2층|||90504
삼성전자서비스|금오센터|||삼성전자서비스|1588-3366|경기 의정부시 호국로 1588|경기 의정부시 금오동 105-4||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 금오센터|2층;2층|||90504
삼성전자서비스|금정휴대폰센터|||삼성전자서비스|1588-3366|부산 금정구 중앙대로 1603|부산 금정구 부곡동 298-3||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 금정휴대폰센터|디지털프라자 2층;디지털프라자 2층|||90504
삼성전자서비스|금촌센터|||삼성전자서비스|1588-3366|경기 파주시 새꽃로 175|경기 파주시 금촌동 329-43||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00토요일/당직자/최소인원/근무로/혼잡/예상일요일/·/공휴일/:/휴무|||||삼성전자서비스 금촌센터|디지털프라자 금촌점 3층;디지털프라자 금촌점 3층|||90504
삼성전자서비스|김천센터|||삼성전자서비스|1588-3366|경북 김천시 시청로 51|경북 김천시 신음동 998-2||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 김천센터|디지털프라자 김천중앙점 1층;디지털프라자 김천중앙점 1층|||90504
삼성전자서비스|김포센터|||삼성전자서비스|1588-3366|경기 김포시 풍무로 176|경기 김포시 풍무동 35-15호 2층 ||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일·공휴일/:/휴무월요일///토요일/액정/보호/필름/부착/서비스/불가|||||삼성전자서비스 김포센터|2층|||90504
삼성전자서비스|김해센터|||삼성전자서비스|1588-3366|경남 김해시 김해대로1902번길 83|경남 김해시 구산동 1080-1||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 김해센터|디지털프라자 구산점 2층;디지털프라자 구산점 2층|||90504
삼성전자서비스|나주휴대폰센터|||삼성전자서비스|1588-3366|전남 나주시 영산로 5390|전남 나주시 성북동 92-2||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 나주휴대폰센터|디지털프라자 1층;디지털프라자 1층|||90504
삼성전자서비스|남광주센터|||삼성전자서비스|1588-3366|광주 남구 대남대로 161|광주 남구 주월동 1264-1||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 남광주센터|디지털프라자 봉선점 2층;디지털프라자 봉선점 2층|||90504
삼성전자서비스|남대구센터|||삼성전자서비스|1588-3366|대구 달서구 구마로 259|대구 달서구 성당동 261-4||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 남대구센터|1층;1층|||90504
삼성전자서비스|남울산센터|||삼성전자서비스|1588-3366|울산 남구 산업로643번길 26|울산 남구 삼산동 1642-7||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 남울산센터|2층;2층|||90504
삼성전자서비스|남원센터|||삼성전자서비스|1588-3366|전북 남원시 충정로 108|전북 남원시 향교동 178-1||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 남원센터|디지털프라자 남원점 3층;디지털프라자 남원점 3층|||90504
삼성전자서비스|남인천센터|||삼성전자서비스|1588-3366|인천 남동구 인주대로 875|인천 남동구 만수동 1072-2||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 남인천센터|디지털프라자 남동구청점 3층;디지털프라자 남동구청점 3층|||90504
삼성전자서비스|노원센터|||삼성전자서비스|1588-3366|서울 노원구 동일로 1637|서울 노원구 상계1동 1049-36||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 노원센터|디지털프라자 상계점 3층;디지털프라자 상계점 3층|||90504
삼성전자서비스|논산센터|||삼성전자서비스|1588-3366|충남 논산시 논산대로 330|충남 논산시 취암동 103-32||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 논산센터|디지털프라자 논산북점 3층;디지털프라자 논산북점 3층|||90504
삼성전자서비스|대곡센터|||삼성전자서비스|1588-3366|대구 달서구 상화로 105|대구 달서구 진천동 301-2||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 대곡센터|디지털프라자 대곡점 3층;디지털프라자 대곡점 3층|||90504
삼성전자서비스|도봉센터|||삼성전자서비스|1588-3366|서울 도봉구 도봉로 565|서울 도봉구 쌍문2동 659||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 도봉센터|디지털프라자 쌍문점 2층;디지털프라자 쌍문점 2층|||90504
삼성전자서비스|동광주센터|||삼성전자서비스|1588-3366|광주 북구 동문대로 170|광주 북구 두암동 573-1||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 동광주센터|디지털프라자 동광주점 3층;디지털프라자 동광주점 3층|||90504
삼성전자서비스|동울산휴대폰센터|||삼성전자서비스|1588-3366|울산 동구 방어진순환도로 665|울산 동구 일산동 551-20||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 동울산휴대폰센터|디지털프라자 울산동구점 2층;디지털프라자 울산동구점 2층|||90504
삼성전자서비스|동대구센터|||삼성전자서비스|1588-3366|대구 수성구 동대구로 110|대구 수성구 황금동 550-1||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 동대구센터|디지털프라자 황금점 3층;디지털프라자 황금점 3층|||90504
삼성전자서비스|동대문센터|||삼성전자서비스|1588-3366|서울 동대문구 망우로 113|서울 동대문구 휘경동 72-3||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 동대문센터|3층;3층|||90504
삼성전자서비스|동대전센터|||삼성전자서비스|1588-3366|대전 동구 동서대로 1684|대전 동구 성남동 494-6||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 동대전센터|디지털프라자 터미널점 3층;디지털프라자 터미널점 3층|||90504
삼성전자서비스|동래센터|||삼성전자서비스|1588-3366|부산 동래구 중앙대로 1267|부산 동래구 사직3동 145-6||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 동래센터|디지털프라자 온천점 2층;디지털프라자 온천점 2층|||90504
삼성전자서비스|동수원센터|||삼성전자서비스|1588-3366|경기 용인시 기흥구 중부대로 12|경기 용인시 기흥구 영덕동 788-4||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 동수원센터|디지털프라자 수원본점 3층;디지털프라자 수원본점 3층|||90504
삼성전자서비스|동인천센터|||삼성전자서비스|1588-3366|인천 남구 경인로 262|인천 남구 도화동 534-5||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 동인천센터|디지털프라자 도화점 2층;디지털프라자 도화점 2층|||90504
삼성전자서비스|동해센터|||삼성전자서비스|1588-3366|강원 동해시 중앙로 202|강원 동해시 천곡동 892||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 동해센터|디지털프라자 동해천곡점 2층;디지털프라자 동해천곡점 2층|||90504
삼성전자서비스|두정센터|||삼성전자서비스|1588-3366|충남 천안시 서북구 동서대로 112|충남 천안시 서북구 성정1동 439-1||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 두정센터|디지털프라자 두정점 2층;디지털프라자 두정점 2층|||90504
삼성전자서비스|마산센터|||삼성전자서비스|1588-3366|경남 창원시 마산회원구 3.15대로 673|경남 창원시 마산회원구 석전동 234-4||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 마산센터|디지털프라자 마산역점 2층;디지털프라자 마산역점 2층|||90504
삼성전자서비스|마포센터|||삼성전자서비스|1588-3366|서울 마포구 대흥로 174|서울 마포구 대흥동 3-30||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 마포센터|디지털프라자 이대역점 2층;디지털프라자 이대역점 2층|||90504
삼성전자서비스|목포센터|||삼성전자서비스|1588-3366|전남 목포시 백년대로 284|전남 목포시 상동 891-1||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 목포센터|디지털프라자 하당점 3층;디지털프라자 하당점 3층|||90504
삼성전자서비스|문경휴대폰센터|||삼성전자서비스|1588-3366|경북 문경시 당교로 237|경북 문경시 모전동 864-16||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 문경휴대폰센터|디지털프라자 문경점 1층;디지털프라자 문경점 1층|||90504
삼성전자서비스|밀양휴대폰센터|||삼성전자서비스|1588-3366|경남 밀양시 백민로 68|경남 밀양시 내이동 1571-1||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 밀양휴대폰센터|디지털프라자 밀양점 2층;디지털프라자 밀양점 2층|||90504
삼성전자서비스|서면휴대폰센터|||삼성전자서비스|1588-3366|부산 부산진구 신천대로 222|부산 부산진구 부암동 123-6||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 서면휴대폰센터|디지털프라자 부산본점 1층;디지털프라자 부산본점 1층|||90504
삼성전자서비스|부산진센터|||삼성전자서비스|1588-3366|부산 부산진구 가야대로 582|부산 부산진구 가야동 257-24||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 부산진센터|디지털프라자 가야점 4층;디지털프라자 가야점 4층|||90504
삼성전자서비스|중동센터|||삼성전자서비스|1588-3366|경기 부천시 원미구 길주로 254|경기 부천시 원미구 중동 1149-3||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00(일요일/·/공휴일/:/휴무)평일/접수/마감은/18시40분/토요일/접수/마감은/12시40분/입니다////토요일/접수마감은/접수/물량에/따라/조기/마감될수/있습니다|||||삼성전자서비스 중동센터|디지털프라자 3층;디지털프라자 3층|||90504
삼성전자서비스|북대구센터|||삼성전자서비스|1588-3366|대구 북구 침산로 119|대구 북구 침산동 233-7||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 북대구센터|디지털프라자 칠성점 1층;디지털프라자 칠성점 1층|||90504
삼성전자서비스|북인천센터|||삼성전자서비스|1588-3366|인천 계양구 계양대로 58|인천 계양구 작전동 866-10||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 북인천센터|디지털프라자 작전점 2층;디지털프라자 작전점 2층|||90504
삼성전자서비스|서현휴대폰센터|||삼성전자서비스|1588-3366|경기 성남시 분당구 황새울로 340|경기 성남시 분당구 서현동 262-1||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 서현휴대폰센터|디지털프라자 서현점 3층;디지털프라자 서현점 3층|||90504
삼성전자서비스|사하센터|||삼성전자서비스|1588-3366|부산 사하구 낙동대로 338|부산 사하구 괴정동 1122-1||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 사하센터|디지털프라자 사하역점 3층;디지털프라자 사하역점 3층|||90504
삼성전자서비스|사천센터|||삼성전자서비스|1588-3366|경남 사천시 중앙로 151|경남 사천시 벌리동 70-6||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 사천센터|디지털프라자 삼천포점 1층;디지털프라자 삼천포점 1층|||90504
삼성전자서비스|상주센터|||삼성전자서비스|1588-3366|경북 상주시 상서문2길 106|경북 상주시 남성동 127-1||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 상주센터|디지털프라자 상주점 2층;디지털프라자 상주점 2층|||90504
삼성전자서비스|서광주센터|||삼성전자서비스|1588-3366|광주 광산구 장신로 158|광주 광산구 수완동 1450||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 서광주센터|디지털프라자 수완점 3층;디지털프라자 수완점 3층|||90504
삼성전자서비스|청라센터|||삼성전자서비스|1588-3366|인천 서구 청라에메랄드로102번길 8-26|인천 서구 청라동 167-12||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 청라센터|디지털프라자 청라점 3층;디지털프라자 청라점 3층|||90504
삼성전자서비스|서귀포센터|||삼성전자서비스|1588-3366|제주 서귀포시 일주동로 8607|제주 서귀포시 동홍동 440-3||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 서귀포센터|디지털프라자 서귀포점 1층;디지털프라자 서귀포점 1층|||90504
삼성전자서비스|서대구센터|||삼성전자서비스|1588-3366|대구 달서구 와룡로 180|대구 달서구 감삼동 142-1||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 서대구센터|디지털프라자 죽전점 2층;디지털프라자 죽전점 2층|||90504
삼성전자서비스|서대전센터|||삼성전자서비스|1588-3366|대전 서구 대덕대로 222|대전 서구 둔산동 1361||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 서대전센터|디지털프라자 대전본점 4층;디지털프라자 대전본점 4층|||90504
삼성전자서비스|서부산센터|||삼성전자서비스|1588-3366|부산 중구 구덕로 33|부산 중구 남포동4가 15-3||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 서부산센터|디지털프라자 광복점 4층;디지털프라자 광복점 4층|||90504
삼성전자서비스|서산센터|||삼성전자서비스|1588-3366|충남 서산시 고운로 6-6|충남 서산시 예천동 485-1||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 서산센터|디지털프라자 서산점 3층;디지털프라자 서산점 3층|||90504
삼성전자서비스|서수원센터|||삼성전자서비스|1588-3366|경기 수원시 장안구 장안로 73|경기 수원시 장안구 정자2동 76-8||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 서수원센터|디지털프라자 정자점 3층;디지털프라자 정자점 3층|||90504
삼성전자서비스|서울하이테크센터|||삼성전자서비스|1588-3366|서울 용산구 청파로 74|서울 용산구 한강로3가 16-9||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 서울하이테크센터|용산전자랜드 신관 2층;용산전자랜드 신관 2층|||90504
삼성전자서비스|서전주센터|||삼성전자서비스|1588-3366|전북 전주시 완산구 백제대로 58|전북 전주시 완산구 삼천동1가 732-8||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 서전주센터|디지털프라자 삼천점 3층;디지털프라자 삼천점 3층|||90504
삼성전자서비스|서초센터|||삼성전자서비스|1588-3366|서울 서초구 효령로 410|서울 서초구 서초2동 1341-1||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 서초센터|디지털프라자 서초점 2층;디지털프라자 서초점 2층|||90504
삼성전자서비스|성남센터|||삼성전자서비스|1588-3366|경기 성남시 수정구 성남대로 1176|경기 성남시 수정구 수진동 4534||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 성남센터|디지털프라자 모란점 3층;디지털프라자 모란점 3층|||90504
삼성전자서비스|성동센터|||삼성전자서비스|1588-3366|서울 광진구 능동로 252|서울 광진구 능동 315-18||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 성동센터|디지털프라자 능동점 3층;디지털프라자 능동점 3층|||90504
삼성전자서비스|성서센터|||삼성전자서비스|1588-3366|대구 달서구 달구벌대로 1351|대구 달서구 이곡동 1258-9||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 성서센터|디지털프라자 성서점 3층;디지털프라자 성서점 3층|||90504
삼성전자서비스|속초센터|||삼성전자서비스|1588-3366|강원 속초시 동해대로 4141|강원 속초시 조양동 1500-1||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 속초센터|디지털프라자 조양점 1층;디지털프라자 조양점 1층|||90504
삼성전자서비스|송천센터|||삼성전자서비스|1588-3366|전북 전주시 덕진구 송천중앙로 192|전북 전주시 덕진구 송천동2가 529-4||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 송천센터|디지털프라자 송천점 3층;디지털프라자 송천점 3층|||90504
삼성전자서비스|송파센터|||삼성전자서비스|1588-3366|서울 송파구 오금로 218|서울 송파구 송파동 147-6||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 송파센터|디지털프라자 송파점 3층;디지털프라자 송파점 3층 ※ 티맵 (T-map) 검색시 도로명으로 검색|||90504
삼성전자서비스|순천센터|||삼성전자서비스|1588-3366|전남 순천시 봉화로 279|전남 순천시 조례동 1034-1||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 순천센터|디지털프라자 조례점 2층;디지털프라자 조례점 2층|||90504
삼성전자서비스|시화휴대폰센터|||삼성전자서비스|1588-3366|경기 시흥시 평안상가4길 17|경기 시흥시 정왕동 1622-5||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 시화휴대폰센터|디지털프라자 시화점 3층;디지털프라자 시화점 3층|||90504
